Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,30.00,0.01,0.01,0.02,0.05
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,33.00,0.01,0.01,0.02,0.10
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,35.00,0.01,0.01,0.02,0.15
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,38.00,0.01,0.01,0.02,0.20
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,40.00,0.01,0.01,0.02,0.21
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,42.00,0.01,0.01,0.02,0.23
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,45.00,0.01,0.01,0.02,0.30
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,48.00,0.01,0.01,0.02,0.34
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,50.00,0.01,0.01,0.02,0.38
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,52.00,0.01,0.01,0.02,0.40
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,56.00,0.01,0.01,0.02,0.54
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,58.00,0.01,0.01,0.02,0.58
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,61.00,0.01,0.01,0.02,0.63
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,63.00,0.01,0.01,0.02,0.67
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,65.00,0.01,0.01,0.02,0.70
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,68.00,0.01,0.01,0.02,0.77
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,71.00,0.01,0.01,0.02,0.80
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,73.00,0.01,0.01,0.02,0.85
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,76.00,0.01,0.01,0.02,0.92
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,78.00,0.01,0.01,0.02,0.95
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,80.00,0.01,0.01,0.02,0.95
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,83.00,0.01,0.01,0.02,0.95
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,85.00,0.01,0.01,0.02,0.97
160,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,87.00,0.01,0.01,0.02,0.97
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,0.00,0.00,0.00,0.01,0.00
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,0.04,0.00,0.00,0.01,0.00
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,0.17,0.00,0.00,0.01,0.00
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,1.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,2.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,3.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,4.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,5.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,6.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,7.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,8.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,9.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,10.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,11.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,12.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,13.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,14.00,0.00,0.00,0.01,0.01
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,15.00,0.00,0.00,0.01,0.02
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,16.00,0.00,0.00,0.01,0.02
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,17.00,0.00,0.00,0.01,0.02
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,18.00,0.00,0.00,0.01,0.02
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,19.00,0.00,0.00,0.01,0.02
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,20.00,0.00,0.00,0.01,0.02
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,21.00,0.00,0.00,0.01,0.02
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,22.00,0.00,0.00,0.01,0.02
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,23.00,0.00,0.00,0.01,0.03
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,24.00,0.00,0.00,0.01,0.03
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,26.00,0.00,0.00,0.01,0.03
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,28.00,0.00,0.00,0.01,0.03
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,30.00,0.00,0.00,0.01,0.03
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,33.00,0.00,0.00,0.01,0.07
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,35.00,0.00,0.00,0.01,0.14
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,38.00,0.00,0.00,0.01,0.22
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,40.00,0.00,0.00,0.01,0.24
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,42.00,0.00,0.00,0.01,0.29
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,45.00,0.00,0.00,0.01,0.46
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,48.00,0.00,0.00,0.01,0.61
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,50.00,0.00,0.00,0.01,0.70
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,52.00,0.00,0.00,0.01,0.72
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,56.00,0.00,0.00,0.01,0.74
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,58.00,0.00,0.00,0.01,0.77
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,61.00,0.00,0.00,0.01,0.77
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,63.00,0.00,0.00,0.01,0.80
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,65.00,0.00,0.00,0.01,0.80
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,68.00,0.00,0.00,0.01,0.80
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,71.00,0.00,0.00,0.01,0.82
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,73.00,0.00,0.00,0.01,0.82
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,76.00,0.00,0.00,0.01,0.82
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,78.00,0.00,0.00,0.01,0.84
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,80.00,0.00,0.00,0.01,0.84
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,83.00,0.00,0.00,0.01,0.84
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,85.00,0.00,0.00,0.01,0.86
161,PTX-PLGA-co-PALA,3.00,11000.00,0.06,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,87.00,0.00,0.00,0.01,0.87
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,0.00,0.02,0.02,0.03,0.00
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,0.04,0.02,0.02,0.03,0.02
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,0.17,0.02,0.02,0.03,0.02
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,1.00,0.02,0.02,0.03,0.03
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,2.00,0.02,0.02,0.03,0.03
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,3.00,0.02,0.02,0.03,0.04
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,4.00,0.02,0.02,0.03,0.04
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,5.00,0.02,0.02,0.03,0.04
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,6.00,0.02,0.02,0.03,0.05
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,7.00,0.02,0.02,0.03,0.05
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,8.00,0.02,0.02,0.03,0.05
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,9.00,0.02,0.02,0.03,0.05
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,10.00,0.02,0.02,0.03,0.05
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,11.00,0.02,0.02,0.03,0.05
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,12.00,0.02,0.02,0.03,0.05
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,13.00,0.02,0.02,0.03,0.05
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,14.00,0.02,0.02,0.03,0.06
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,15.00,0.02,0.02,0.03,0.06
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,16.00,0.02,0.02,0.03,0.06
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,17.00,0.02,0.02,0.03,0.07
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,18.00,0.02,0.02,0.03,0.07
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,19.00,0.02,0.02,0.03,0.09
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,20.00,0.02,0.02,0.03,0.11
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,21.00,0.02,0.02,0.03,0.13
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,22.00,0.02,0.02,0.03,0.14
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,23.00,0.02,0.02,0.03,0.17
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,24.00,0.02,0.02,0.03,0.19
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,26.00,0.02,0.02,0.03,0.21
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,28.00,0.02,0.02,0.03,0.25
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,30.00,0.02,0.02,0.03,0.31
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,33.00,0.02,0.02,0.03,0.37
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,35.00,0.02,0.02,0.03,0.44
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,38.00,0.02,0.02,0.03,0.52
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,40.00,0.02,0.02,0.03,0.55
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,42.00,0.02,0.02,0.03,0.58
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,45.00,0.02,0.02,0.03,0.65
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,48.00,0.02,0.02,0.03,0.70
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,50.00,0.02,0.02,0.03,0.74
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,52.00,0.02,0.02,0.03,0.76
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,56.00,0.02,0.02,0.03,0.82
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,58.00,0.02,0.02,0.03,0.88
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,61.00,0.02,0.02,0.03,0.88
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,63.00,0.02,0.02,0.03,0.90
162,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,65.00,0.02,0.02,0.03,0.90
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,0.00,0.01,0.01,0.02,0.00
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,0.04,0.01,0.01,0.02,0.01
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,0.17,0.01,0.01,0.02,0.01
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,1.00,0.01,0.01,0.02,0.01
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,2.00,0.01,0.01,0.02,0.02
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,3.00,0.01,0.01,0.02,0.02
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,4.00,0.01,0.01,0.02,0.02
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,5.00,0.01,0.01,0.02,0.02
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,6.00,0.01,0.01,0.02,0.02
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,7.00,0.01,0.01,0.02,0.03
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,8.00,0.01,0.01,0.02,0.03
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,9.00,0.01,0.01,0.02,0.03
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,10.00,0.01,0.01,0.02,0.03
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,11.00,0.01,0.01,0.02,0.03
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,12.00,0.01,0.01,0.02,0.04
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,13.00,0.01,0.01,0.02,0.04
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,14.00,0.01,0.01,0.02,0.04
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,15.00,0.01,0.01,0.02,0.04
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,16.00,0.01,0.01,0.02,0.04
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,17.00,0.01,0.01,0.02,0.05
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,18.00,0.01,0.01,0.02,0.05
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,19.00,0.01,0.01,0.02,0.06
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,20.00,0.01,0.01,0.02,0.06
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,21.00,0.01,0.01,0.02,0.07
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,22.00,0.01,0.01,0.02,0.07
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,23.00,0.01,0.01,0.02,0.09
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,24.00,0.01,0.01,0.02,0.12
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,26.00,0.01,0.01,0.02,0.13
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,28.00,0.01,0.01,0.02,0.16
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,30.00,0.01,0.01,0.02,0.20
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,33.00,0.01,0.01,0.02,0.24
163,PTX-PLGA-co-PAVL,3.00,10200.00,0.04,216.50,10.36,0.83,0.32,2.89,0.50,853.92,221.29,15.00,3.74,35.00,0.01,0.01,0.02,0.29
